"","final_title","final_hit","filter_url","contentlist"
"62","재미로 mbti 해봤는데 결과때문에 싱숭생숭하네요.","737","https://www.clien.net/service/board/park/14749718?od=T31&po=2&category=&groupCd=community","      재미삼아 한번 mbti를 봤는데 검사 결과 INTJ 형이 나왔습니다      일단 저의 특성과 상당수 일치합니다. 그래서 신뢰도가 높아졌는데,      INTJ 유형이 인간관계부분에서는 처참한수준이더군요.       거기에 사람들이 사귀기 가장 어려운 형태의 유형이라는 말에 찔린건지      지금까지 제가 살아오며 사람들을 대했던 태도와 말투, 성격, 행동 등이 다 비정상적으로 느껴지네요.      덕분에 생각만 많아져서, 다른 유형으로 어떻게 고쳐나가야할지 고민중입니다.      이런걸로 고민하는 것도 INTJ의 특성이라면 참... 탈출하기 어렵다는 생각이 드네요 ㅠㅠ      "
"63","윤춘장 장모 '잘못 있으면 처벌받겠다' 당연한거 아닌가요 ㅋㅋ","1618","https://www.clien.net/service/board/park/14749717?od=T31&po=2&category=&groupCd=community","      잘못있으면 당연히 처벌이지 뭐 선심 쓰듯.         잘못이 있는지 없는지를 밝혀야 되니      총장 내려오고 총장이 싫어 하는 사람으로 압색 한 200회쯤   "
"64","'운동 하고싶다 운동 하고싶다' 이런 생각에","896","https://www.clien.net/service/board/park/14749716?od=T31&po=2&category=&groupCd=community","      이제 드디어 올것이 오고야 말았네요. 헬스장 운영시간 단축 ㅠㅠ 새벽에 사람 좀 없을때 쇠질 빡세게 하는 재미가 있었는데..      어제 그만 앗차! 하고 가보니 문닫은 헬스장.. 몸은 찌뿌둥하고 해서,      아침에 안양 -&gt; 청계산 넘어 -&gt; 분당 러닝 출근했습니다.      (이제는 퇴근때만 하는걸로 바꿔야겠네요. 아침엔 마스크+거리+출근시간의 3중 압박으로 상당히 빡세군요)      전 아니지만 헬창의 삶 살던 분들은 매우 힘드시겠습니다. (전 잘 모르지만 우울함 같은것도 느껴지고 그러시죠?)      힘내시고 좀 더 참아보시죠. 홧팅입니다!   "
"65","뒤늦게 깨달음을 얻은 일본인.jpg","4710","https://www.clien.net/service/board/park/14749715?od=T31&po=2&category=&groupCd=community","                                                  일잘알ㅋㅋㅋㅋㅋㅋ               "
"66","n번방은 역시","866","https://www.clien.net/service/board/park/14749714?od=T31&po=2&category=&groupCd=community","      일베와 연관이 있었군요      일베 소굴일거 같은 생각이 드는데      이번 기회에 세금도 왕창 걷고 다들 공개해버렸으면      "
"67","윤석열 장모 '잔고증명서 의혹, 잘못 있다면 처벌 받겠다'","2294","https://www.clien.net/service/board/park/14749712?od=T31&po=2&category=&groupCd=community","      사기 피해 고소 때 검찰서 밝혀            ㅡㅅㅡ      검찰에서 밝힌 게      신기하게 언론에서 보도되네요   "
"68","n번방이 시작된지 꽤 오래된거 같은데","803","https://www.clien.net/service/board/park/14749711?od=T31&po=2&category=&groupCd=community","         2017 2018년 이야기도 나오는거 보니,      분명 아류방들도 있었을거 같은데,      싹다 깡그리 몽땅 털어버렸으면 좋겠어요.      탈탈탈      우리나라도 공개 장형 혹은 태형제 있었으면 좋겠네요..      물론 + 아득히 @ 겠지만..   "
"69","와이프가 n번 방에 대해서 물어보네요..","2100","https://www.clien.net/service/board/park/14749710?od=T31&po=2&category=&groupCd=community","      자기가 보는 야동이 그런건 이니지?      이번에 첨 알게됐네요.. ㅎㄷㄷ    저는 건전한 서양누님들것만 봅니다.   "
"70","열린민주당 비례확정 문제는 이거 같네요","2149","https://www.clien.net/service/board/park/14749709?od=T31&po=2&category=&groupCd=community","         봉도사가 초기 당만들 때   서정성이  광주지역 조직력으로 적극지원   서정성세력이 당권의 핵심에 포진      힘든 시절 손고모 입당하면서 힘받고   최강욱 김진애 김의겸 등 막강 라인업 구성되면서 날아올라버려서      막상 비례후보순번 투표를 하니   서정성 조직표만으로  당선권 순번 획득에 실패      이에 이런저런 문제제기하면 주진형 취소하고 순번 바꿔달라고 깽판 치는 상황      이런 상황정도로 이해되는데   국민과 당원이 잘 정리할걸로 봅니다         "
"71","알고서 당하는 음료가 나왔군요.","4015","https://www.clien.net/service/board/park/14749706?od=T31&po=2&category=&groupCd=community","      오늘부터 판매하는 음료인데 체리블라썸은 도무지 마실 엄두가 안납니다.      진짜 오랫동안 이 시기에 나왔는데 맛은보고 출시하는건가 싶습니다.      드시면 별은 더 준다고하니 입에 맞으시는분은 별 챙겨가세요.      전 4년째 패스하는중입니다... 이런건 민초랑 같은 부류 같아요.   "
"72","전세계가 우리를 주목하고있는데 진짜 잘해야 겠네요","1583","https://www.clien.net/service/board/park/14749704?od=T31&po=2&category=&groupCd=community","      아일랜드도 전지역 봉쇄보다   한국식 방식을 도입하기로 했다는데   진짜 한국은 전세계의 모범을 보여야 합니다   우리가 실패하면 진짜 전세계가 패닉이 올꺼구요   우리가 진화하는데 성공한다면 바이러스 방역의 새로운 교과서를 만들어   아직 창궐전의 나라들은 우리식 모델로 다들 따라오기때문에 정말 정말 잘해야 합니다   진짜 한국이 이렇게 전세계의 주목을 받을지..상상도 못했네요         "
"73","올림픽 연기 아베에겐 호재일 수 있다고.. 게이센 교수님이..","2789","https://www.clien.net/service/board/park/14749703?od=T31&po=2&category=&groupCd=community","      어제 김지윤의 이브닝 쇼에서 뉴스공장에 자주 나오시는 게이센 여대 교수님(이름이 갑자기 생각이 안남...)   올림픽 연기가 아베에겐 호재가 될 수도 있다고 하더군요.   취소가 가장 최악인데... 그쪽 동네에선 '연기를 따 냈다' 마치 올림픽 따낸거 처럼요.   연기를 하면 그 동안 후계구도를 만들고 (어차피 자민당이 되겠지만...) 언론과 넷 우익등을 이용 언론을 호도 하여   자기에게 유리한 구도를 구성하고 올림픽 짠! 다시 개최하면 4선까지도 가능하다 이런 얘기를 하시더군요.   제일 좋은게 취소라고... 그럼 아베는 끝장인데...   "
"74","n번방 관련 갑자기 기억을 스치는게 있네요.","1715","https://www.clien.net/service/board/park/14749702?od=T31&po=2&category=&groupCd=community","      카톡에 게임이나 개발정보 등 오픈 단톡방들 계셔보신분들 아마 아실 것 같습니다.      무작위로 오픈톡방들 돌면서 성인 짤 올리고 홍보하다가   관리자에게 삭제되고 강퇴당하던놈들!      꽤~ 오래전부터 있었던걸로 기억납니다.      그냥 흔한 불법 성인사이트 스팸인줄 알았는데   지금와서 생각해보니 계내들 n번방처럼 비밀방이 있다는식으로 홍보하고 다녔던게 기억나네요.      그놈들이 홍보하던게 n번방 형태의 공유방이었나 하는 생각이 갑자기 스쳤습니다.   "
"75","현대차, 자율주행 6위 올랐다..내비건트 리서치 순위 껑충","2324","https://www.clien.net/service/board/park/14749701?od=T31&po=2&category=&groupCd=community","                     자율주행 기술 수준을 평가하는 ‘내비건트 리서치 자율주행 순위’에서 현대자동차가 사상 최고 순위에 올랐다. 현대차는 2년 연속 10위 안에 이름을 올리지 못했지만 지난해 자율주행 전문업체 앱티브와 조인트 벤처 설립에 합의하면서 순위를 크게 끌어올렸다.   글로벌 에너지·이동수단 전문 조사기관 내비건트 리서치가 지난 18일(현지시간) 발표한 ‘내비건트 리서치 자율주행차 리더보드(Navigant Research Leaderboard: Automated Driving Vehicles)’에서 현대차-앱티브는 6위에 이름을 올렸다.      https://news.v.daum.net/v/20200324050140206         벤처 설립에 합의했다고 저렇게 쭉 올라갈 수가 있나보네요         "
"76","장모의 n번방. 도대체 은행잔고의 진실은?","1897","https://www.clien.net/service/board/park/14749700?od=T31&po=2&category=&groupCd=community","      장모는 왜 잔고증명서를 위조했나...   짜장나게~~~   "
"77","지금뉴공에 나온 미통당 정책 뭐시기는","1177","https://www.clien.net/service/board/park/14749699?od=T31&po=2&category=&groupCd=community","      민주당입장에서 저런 정치감각으로 전략을 짜니 질래야 질수가 없겠네요.      아무리 좋은 공약을 내면 뭐하니.. 너희는 지킬 생각이 없다는걸 다 아는데 ㅋ      "
"78","독일 gdp의 7.2~20.6% 하락 예상","1387","https://www.clien.net/service/board/park/14749698?od=T31&po=2&category=&groupCd=community","      독일 정부 내부 예측치입니다.   "
"79","언제나 일부인 교회.jpg","4679","https://www.clien.net/service/board/park/14749697?od=T31&po=2&category=&groupCd=community","      이게 사실 일부입니다...   "
"80","재택근무라 다행이네요","2052","https://www.clien.net/service/board/park/14749695?od=T31&po=2&category=&groupCd=community","      안개가 ㅎㄷㄷ하네요      운전하면 사고날각 입니다   "
"81","아침식사로 가능 vs 불가능.jpg","3216","https://www.clien.net/service/board/park/14749693?od=T31&po=2&category=&groupCd=community","                           짬뽕국물 땡기네여   크으   "
"82","뉴스공장 통합당 선거위원장은 순수하네요ㅋㅋ","2605","https://www.clien.net/service/board/park/14749692?od=T31&po=2&category=&groupCd=community","      자기가 쓰고 버려질지를 모르네요ㅋ      자기 정책은 그냥 선거용 전략일뿐 실행할 생각도 능력도 없다는것도 모르고ㅎ    순수하네요ㅋㅋㅋx신   "
"83","지하철 앞자리 아저씨..","2140","https://www.clien.net/service/board/park/14749691?od=T31&po=2&category=&groupCd=community","      무슨 책펴고 공부하시는데 ㅋㅋㅋ   5초에 한번 고개들고 주변을 살피시네요      "
"84","네이버 댓글 이력 공개 후 정치 댓글수 급감","1528","https://www.clien.net/service/board/park/14749690?od=T31&po=2&category=&groupCd=community","            정치 댓글수, 눈에 띄는 감소세…전체 댓글수에도 영향            코로나로 네이버 이용시간은 급증했는데도 댓글 수는 줄었네요   "
"85","n번방 보니.. 텀블러 없어지고 나서 생기기 시작한듯 보이네요","2159","https://www.clien.net/service/board/park/14749689?od=T31&po=2&category=&groupCd=community","      텀블러 사라지고 트위터로 이동하고 여기서 대상을 잡아서 한것으로 보이는데   최근 1년 남짓한 사이에 엄청나게 빠른 속도로 성장한듯 합니다   일베랑 디씨보니깐 디스코드가 협조 안해준다고 안심하는 바보들이 있던데..   미국회사라는.. 미국 고정관념상 아동범죄는 .......수단과 방법을 가리지 않고 어떻게든 수사 협조해준다는   (심지어 일부 퇴역 군인은 자경단 결성해서 아동납치범을 말그대로 사살까지 하는...)   예전에보니 텔레그램이라도 완전히 수사에 비협조 하지는 않는듯 합니다 수사관들은 텔레그램이라고 해도 다 방법이 있다고 하니   어느정도까지 명단이 공개될지 보아야겠습니다 법이 한심한 수준이니.. 그냥 사회에서 매장을 시키는게 효율적으로 보입니다      (심지어 앱스타인도 미성년자 때문에 FBI와 법원이 감추었는데에도 수면위로 올라와서 앱스타인구속   물론 자살당했?다라고 보는 시작이 많은)   "
"86","마데인코리아를 그렇게 원하면 ..개성공단","1556","https://www.clien.net/service/board/park/14749688?od=T31&po=2&category=&groupCd=community","         돌리게 해줘야지...         한국산 남바완   "
"87","재투표할 사간이 어디있나요? 빠지라고 하고..","677","https://www.clien.net/service/board/park/14749685?od=T31&po=2&category=&groupCd=community","      아래 안청장님 올리면되죠.      조대진 변호사랑...      빈자리는      전화 한번 다시 돌려야죠.      "
